what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371107662682
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1371107664914
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1371107665722
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1371107666426
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1371107667701
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1371107667775
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371107671006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107675942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107679285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107680767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107683669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107684734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107687771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107689062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107690145
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1371107690393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107691950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107693441
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1371107694169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107694974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371107695793
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1371107695945
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1371107696063
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1371107696135
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371107696151
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1371107697560
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1371107697668
