what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370817937027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370817943917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370817948498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370817956255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370817961368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370817974666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370817978849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370817982126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370817989165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370817991863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818014988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818015958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818138457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818140613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818145828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818148012
started,bundle,org.eclipse.wb.runtime.lib,1.5.2.r37x201302111859,"org.eclipse.wb.runtime.lib",1370818148145
started,bundle,org.eclipse.wb.swing,1.5.2.r37x201302112024,"org.eclipse.wb.swing",1370818148269
started,bundle,org.eclipse.wb.swing.FormLayout,1.5.2.r37x201302112024,"org.eclipse.wb.swing.FormLayout",1370818148319
started,bundle,org.eclipse.pde,3.6.100.v201109091335,"org.eclipse.pde",1370818148471
started,bundle,org.eclipse.wb.core.databinding,1.5.2.r37x201302111907,"org.eclipse.wb.core.databinding",1370818150394
started,bundle,org.eclipse.wb.swing.jsr296,1.5.2.r37x201302112024,"org.eclipse.wb.swing.jsr296",1370818151665
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.5.2.r37x201302112024,"org.eclipse.wb.swing.MigLayout.lib",1370818152567
started,bundle,org.eclipse.wb.swing.MigLayout,1.5.2.r37x201302112024,"org.eclipse.wb.swing.MigLayout",1370818152567
started,bundle,org.eclipse.wb.swing.java6,1.5.2.r37x201302112024,"org.eclipse.wb.swing.java6",1370818152577
started,bundle,org.eclipse.wb.layout.group,1.5.2.r37x201302111942,"org.eclipse.wb.layout.group",1370818152620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818152975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370818162537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370818163771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818173581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818179916
started,bundle,org.eclipse.wb.swing.FormLayout.lib,1.5.2.r37x201302112024,"org.eclipse.wb.swing.FormLayout.lib",1370818190909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818231734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818237216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370818247022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370818258177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370818258593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370818260136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370818262760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818265696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818268094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370818273456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370818275107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370818275283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370818275824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370818276094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818278507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818281021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818284915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370818294655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1370818297490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370818298569
