what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504081553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504082832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504086362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504133771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504153279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504157297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504174159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1369504177972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504178849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504181213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504182272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504186795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504193924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504196008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504197263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504198431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504204768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504213052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504216174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504217091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504218222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504223263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504229125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504230152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504236143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504246809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504248556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504249577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504250324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504252284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504257849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504258723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504261430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504263521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504300025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504300518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504303529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504305716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504311621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504312426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504319051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504321776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504327511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504332308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504332750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504336324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504337431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504339686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504341900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504343319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504349868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504351583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504369942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504383577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504387747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504389255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504398049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504404276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504407307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504430823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504431064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504432107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504436406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504442809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504443454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504444337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504463429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504466072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504470557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504472448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504481021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504483790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369504487859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504505962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504507015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504522394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504524224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504538425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504598031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504605205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504606736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504613293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369504651926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369504699305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504701514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369504702574
